id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
243752,tt2998406,0.282237,0,0,No Stranger Than Love,Alison Brie|Colin Hanks|Justin Chatwin|Dylan Everett|Jayne Eastwood,http://nostrangerthanlove.com,Nick Wernham,Looking for love in all the wrong places,,"Alison Brie portrays a high school art teacher in the small town. She is about to begin an affair with the married high school football coach, played by Colin Hanks, who disappears down a an inter-dimensional hole that opens up in her living room floor.",89,Romance|Comedy,Wernham Entertainment|Pangaea Pictures,4/30/15,13,4.1,2015,0.0,0.0
291866,tt3745906,0.280878,0,0,The Hive,Kathryn Prescott|Gabriel Basso|Sean Gunn|Jacob Zachar|Aurelia Scheppers,,David Yarovesky,,,An amnesiac must reach back into his mind for memories that will help him save the love of his life before a virus completely takes over.,89,Horror|Science Fiction|Thriller,Midnight Road Entertainment,9/14/15,15,5.5,2015,0.0,0.0
330127,tt3118874,0.278583,0,0,Back in Time,Lea Thompson|Michael J. Fox|Christopher Lloyd|Robert Zemeckis|Dan Harmon,http://backintimefilm.com,Jason Aron,A Back to the Future documentary,interview|filmmaking|retrospective|moviemaking,"Cast, crew, and fans explore the classic Back to the Future time-travel trilogy's resonance throughout our culture 30 years after Marty went back in time.",95,History|Documentary|Family,Malka Media Group,10/20/15,69,5.8,2015,0.0,0.0
323694,tt2885628,0.277844,0,0,Nina Forever,Abigail Hardingham|Cian Barry|Fiona O'Shaughnessy|David Troughton|Elizabeth Elvin,http://ninaforever.com/,Ben Blaine|Chris Blaine,A fucked up fairy tale,sex|suicide attempt|nudity|love|car accident,"Holly loves Rob and tries to help him through his grief â€“ even if it means contending with his dead girlfriend Nina, who comes back, bloody and broken, every time they make love",98,Horror|Comedy|Romance,Charlie Productions|Casualties Bureau|Jeva Films,3/14/15,27,4.8,2015,0.0,0.0
334028,tt3698558,0.277613,0,0,Some Kind Of Hate,Grace Phipps|Sierra McCormick|Lexi Atkins|Spencer Breslin|Noah Segan,,Adam Egypt Mortimer,,suicide|bullying|revenge,"When a troubled teen is subjected to severe bullying, he accidentally conjures the vengeful ghost of Moira Karp. Once a teenage girl pushed to suicide, Moira is now an unstoppable force on a mission of gruesome retribution. But when she goes to far, he must prevent her from spiraling out of control in this passionate and vividly violent supernatural thriller.",82,Horror,Caliber Media Company|Revek Entertainment,5/2/15,19,3.9,2015,0.0,0.0
354924,tt3952108,0.277035,1000000,0,The Dead Room,Jed Brophy|Jeffrey Thomas|Laura Petersen,http://www.thedeadroommovie.com/,Jason Stutter,There is an intruder. It's you.,new zealand|haunting|farmhouse|spirit|psychic,"When a terrified family flees a desolate southern New Zealand farmhouse, two cynical scientists and a young psychic are sent to investigate their claims of a haunting. There they encounter a powerful spirit that will protect the house's secrets at all costs.",80,Horror|Thriller,Centron Pictures,10/1/15,16,4.6,2015,919999.595200178,0.0
368256,tt3619102,0.272995,0,0,Condemned,Johnny Messner|Michael DeMello|Jordan Gelber|Tuffy Questell|Kevin Smith Kirkwood,,Eli Morgan Gesner,Death is the only escape,,"Fed up with her parents' bickering, poor-little-rich-girl Maya (Dylan Penn) moves in with her boyfriend who is squatting in an old, condemned building on Manhattan's Lower East Side. With neighbors that are meth heads, junkies and degenerates, this depraved hell hole is even more toxic than it appears: After a virus born from their combined noxious waste and garbage infects the building's residents, one by one, they succumb to a terrifying pathogen that turns them into bloodthirsty, rampaging killers and transforms their building into a savage slaughterhouse.",83,Horror,Caliber Media Company,11/13/15,16,3.7,2015,0.0,0.0
324291,tt3591436,0.270842,0,0,Night Owls,Adam Pally|Rosa Salazar|Rob Huebel|Tony Hale|Peter Krause,http://haven.la/portfolio/night-owls/,Charles Hood,,,"After workaholic Kevin has a drunken one night stand with the beautiful train-wreck Madeline, he's horrified to discover that she's actually his boss' jilted ex-mistress. When she takes a bottle of sleeping pills, Kevin is forced to keep her awake... and over the course of the night the two begin to fall for each other.",91,Drama|Comedy,,3/15/15,10,7.1,2015,0.0,0.0
347847,tt3399484,0.270786,0,0,The Sand,Jamie Kennedy|Mitchel Musso|Dean Geyer|Nikki Leigh|Brooke Butler,,Isaac Gabaeff,This Beach is Killer,,"Just when you thought it was safe to go back in the water again, you canâ€™t even get across the sand! BLOOD BEACH meets SPRING BREAKERS in an ace monster mash-up of smart nostalgia and up-to-the-minute visual effects. After an all-night graduation beach party, a group of hung-over students wake up under blazing sun to find their numbers somewhat depleted. An enormous alien creature has burrowed down deep and anyone foolish enough to make contact with the sand finds themselves at the mercy of a sea of flesh-eating tentacles. Will they ever be able to escape its carnivorous clutches?",84,Science Fiction|Horror,Scatena & Rosner Films|Allegra Pictures,8/28/15,10,3.9,2015,0.0,0.0
295490,tt3704416,0.171829,0,0,Digging for Fire,Jake Johnson|Rosemarie DeWitt|Orlando Bloom|Brie Larson|Sam Rockwell,,Joe Swanberg,,,"Tim and Lee are married with a young child. The chance to stay at a fancy home in the Hollywood Hills is complicated by Tim's discovery of a bone and a rusty old gun in the yard. Tim is excited by the idea of a mystery, but Lee doesn't want him to dig any further, preferring that he focus on the family taxes, which he promised to do weeks ago. This disagreement sends them on separate and unexpected adventures over the course of a weekend, as Tim and his friends seek clues to the mystery while Lee searches for answers to the bigger questions of marriage and parenthood.",83,Drama,Lucky Coffee Productions,8/21/15,35,4.9,2015,0.0,0.0
253406,tt3397754,0.264997,0,0,Ten Thousand Saints,Ethan Hawke|Asa Butterfield|Hailee Steinfeld|Emile Hirsch|Emily Mortimer,,Robert Pulcini|Shari Springer Berman,Rage. Riot. Rebirth.,woman director,"A sweeping multigenerational story set against the backdrop of the raw, roaring New York City of the late 1980s; adoption, teen pregnancy, drugs, hardcore punk rock, the unbridled optimism and reckless stupidity of the youngâ€”and oldâ€”are all major elements in this heart-aching tale of the son of diehard hippies and his strange odyssey through the extremes of late 20th century youth culture.",113,Music|Comedy|Drama,,8/14/15,28,6.0,2015,0.0,0.0
291865,tt4030442,0.261932,0,0,From the Dark,Niamh Algar|Stephen Cromwell|Gerry O'Brien|Ged Murray,,Conor McMahon,Pray For Dawn.,terror|monster|car breakdown|tractor|vampire,The story centers on a young couple on a road trip through the Irish countryside who encounter an ancient force of evil.,90,Horror,MPI Pictures,4/14/15,22,6.1,2015,0.0,0.0
334531,tt3719896,0.261717,20000000,0,My All American,Aaron Eckhart|Finn Wittrock|Robin Tunney|Sarah Bolger|Michael Reilly Burke,http://www.myallamerican.com/,Angelo Pizzo,Hope never quits,american football|biography|sport|championship,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",118,Drama,Paul Schiff Productions|Anthem Productions,11/13/15,19,6.9,2015,18399991.9040035,0.0
324803,tt4441422,0.260045,0,0,Hangman,Jeremy Sisto|Kate Ashfield|Ty Simpkins|Ryan Simpkins|Amy Smart,,Adam Mason,Who You Fear Is Already Inside,found footage,"Returning from vacation, the Miller family find their home has been broken into. After cleaning up the mess they continue with their lives, shaking off the feeling of being violated. But little do they know the nightmare has just begun.",85,Thriller,Hiding in the Attic,3/14/15,14,3.9,2015,0.0,0.0
339355,tt2547172,0.202673,0,0,Larry Gaye: Renegade Male Flight Attendant,Mark Feuerstein|Henry Winkler|Jason Alexander,,Sam Friedlander,,,"Comedy - A self-anointed 'renegade' male flight attendant must save the day when the airline he works for tries to eliminate flight attendants as a cost-cutting measure. -  Stanley Tucci, Rebecca Romijn, Jayma Mays",99,Comedy,Ascot Elite Home Entertainment,6/5/15,12,5.3,2015,0.0,0.0
309304,tt4270516,0.259794,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,http://sonyclassics.com/grandma/,Paul Weitz,,road trip|granddaughter,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future.",78,Drama|Comedy,Depth of Field|1821 Pictures,6/4/15,81,5.6,2015,551999.757120106,6520452.97100069
339342,tt2948712,0.097514,0,0,Anarchy Parlor,Robert LaSardo|Jordan James Smith|Sara Fabel|Tiffany DeMarco|Claire Garvey,,Kenny Gage|Devon Downs,,tattoo|tattooing,Six young college hopefuls vacationing and partying in Lithuania get more than they bargained for when they unwittingly get caught up in a maniacal tattoo artist's fiendish side business.,0,Horror,,1/1/15,15,5.6,2015,0.0,0.0
306966,tt2638662,0.256542,0,0,Summer Camp,Maiara Walsh|Diego Boneta|Jocelin Donahue|AndrÃ©s Velencoso|Ã€lex Monner,,Alberto Marini,Ready for some fun?,europe|camp|slasher|disease,"A group of people have just signed up to be camp counselors at a foreign country.  They expect the camp to be the place for a memorable summer.  Instead, something strange is going on and some of the campers begin to act strange.  Things go terribly wrong real fast as a terrible game of tag has the campers running for their lives or going after the campers.",81,Horror,Filmax Group|Castelao Pictures|Somnium Films,8/30/15,16,5.3,2015,0.0,0.0
226458,tt1945044,0.256286,0,0,Backmask,Stephen Lang|Kelly Blatz|Brittany Curran|Gage Golightly|Nick Nicotera,,Marcus Nispel,nederlands,possession,"During an all-night, drug-fueled party at an abandoned asylum known for the horrific treatment of its patients, a group of ordinary teens decide to experiment with the occult, mysteriously leading to a violent possession. In an effort to find help, the group rushes to escape, only to find themselves locked inside with no means of communication. Tempers flare, trusts are broken and in attempt to save one of their friends possessed by the demon, the amateurs try to perform an exorcism. Instead of solving the problem, and unbeknownst to them, they unleash an even more powerful and vengeful spirit, one with a distinct motive and which wants them all dead. The teen's only chance of survival is to uncover the asylum's deep mysteries and find a way out before it's too late.",91,Thriller|Horror,GO Productions|Vicarious Entertainment|Bloodline Productions|Shallow Focus,1/16/15,46,4.6,2015,0.0,0.0
339148,tt3700804,0.255458,0,0,Already Tomorrow in Hong Kong,Jamie Chung|Bryan Greenberg|Richard Ng|Sarah Lian|Ines Laimins,,Emily Ting,,hong kong|expatriate|woman director,"An attraction forms when a Chinese American girl visiting Hong Kong for the first time meets an American expat who shows her the way, but timing may not quite be on their side.",78,Romance|Comedy,Unbound Feet Productions,6/12/15,23,5.4,2015,0.0,0.0
340684,tt3899516,0.250866,0,0,Those People,Jonathan Gordon|Jason Ralph|Haaz Sleiman|Britt Lower|Meghann Fahy,http://www.thosepeoplefilm.com/,Joey Kuhn,,,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",89,Romance|Drama,,5/16/15,25,7.2,2015,0.0,0.0
340968,tt2492296,0.249595,0,0,Show Me a Hero,Oscar Isaac|Alfred Molina|Winona Ryder|Catherine Keener|Jim Belushi,,Paul Haggis,How does a politician know he's doing the right thing? We make him pay.,mayor|politics|murder|tv mini-series|racism,"Mayor Nick Wasicsko took office in 1987 during Yonkers' worst crisis when federal courts ordered public housing built in the white, middle class side of town, dividing the city in a bitter battle fueled by fear, racism, murder and politics.",300,History|Crime|Drama,,8/16/15,32,7.7,2015,0.0,0.0
347754,tt3212904,0.248964,0,0,Curve,Julianne Hough|Teddy Sears|Madalyn Horcher|Drew Rausch|Penelope Mitchell,,Iain Softley,,hitchhiker|injured leg|car accident|trapped|car,A young woman becomes trapped in her car after a hitchhiker causes her to have an automobile accident.,86,Horror|Thriller,Universal Pictures|Blumhouse Productions|LBI Entertainment|Ombra Films,8/31/15,40,4.4,2015,0.0,0.0
326284,tt3488328,0.24828,7500000,0,Pound of Flesh,Jean-Claude Van Damme|John Ralston|Darren Shahlavi|Aki Aleong|Jason Tobin,,Ernie Barbarash,The black market is about to get bloody,,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",104,Action,Odyssey Media|Rodin Entertainment|Ace Film Company|Chunqiu Time Culture Co.,5/7/15,42,5.4,2015,6899996.96400133,0.0
317144,tt4135218,0.247595,0,0,Cyberbully,Maisie Williams|Ella Purnell|Haruka Abe|Jake Davies|Wilson Haagens,http://www.channel4.com/programmes/cyberbully,Ben Chanan,"When you go online, who can you trust",stalking|bully|hacking|teenager|computer hacker,"A chilling real-time thriller featuring a teenager, Casey, battling with an anonymous cyber-stalker.",62,Drama|Thriller,Raw TV,1/15/15,73,6.4,2015,0.0,0.0
277558,tt2124787,0.247589,0,0,Final Girl,Abigail Breslin|Alexander Ludwig|Wes Bentley|Cameron Bright|Logan Huffman,,Tyler Shields,"She didn't start it, but she'll finish it.",,"Veronica, the new girl in town, is lured into the woods by a group of senior boys looking to make her a victim. But the boys don't know that Veronica's been trained to handle herself in surprisingly lethal ways.",90,Action|Drama|Thriller,NGN Productions|Prospect Park|Final Girl Productions,4/14/15,117,4.8,2015,0.0,0.0
338928,tt3065132,0.247426,0,2642899,He Named Me Malala,Malala Yousafzai|Ziauddin Yousafzai|Toor Pekai Yousafzai|Khushal Yousafzai|Atal Yousafzai,http://www.henamedmemalalamovie.com/,Davis Guggenheim,"One child, one teacher, one book and one pen can change the world.",education|terrorism|activist|nobel peace prize winner,"A look at the events leading up to the Taliban's attack on the young Pakistani school girl, Malala Yousafzai, for speaking out on girls' education and the aftermath, including her speech to the United Nations.",87,Documentary,Participant Media|Imagenation Abu Dhabi FZ|Parkes+MacDonald Image Nation,9/12/15,36,5.3,2015,0.0,2431466.01015495
291189,tt3687304,0.246609,0,0,The Driftless Area,Zooey Deschanel|Aubrey Plaza|Anton Yelchin|Alia Shawkat|CiarÃ¡n Hinds,http://www.unifiedpictures.com/drift_sp.aspx,Zachary Sluser,Destiny can lead to dangerous places.,criminal|hometown,"Pierre Hunter, a bartender with unyielding optimism, returns to his tiny hometown after his parents' death. When he falls for the enigmatic Stella, Pierre is unknowingly pulled into a cat-and-mouse game that involves a duffel bag full of cash, a haphazard yet determined criminal, and a mystery that will determine all of their fates. A contemporary fable about the ways we struggle to control time and fate in a possibly predetermined universe.",95,Romance|Drama|Comedy|Mystery,Unified Pictures|Bron Studios,4/18/15,12,5.0,2015,0.0,0.0
309425,tt4056738,0.245948,0,0,Do You Believe?,Mira Sorvino|Sean Astin|Alexa PenaVega|Cybill Shepherd,,Jonathan M. Gunn,,christian,"When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.",115,Fantasy|Drama,Believe Entertainment|Pure Flix Entertainment|Toy Gun Films|10 West Studios,3/20/15,30,7.4,2015,0.0,0.0
287689,tt3895884,0.24495,0,0,7 Days in Hell,Andy Samberg|Kit Harington|Jon Hamm|Michael Sheen|Karen Gillan,http://www.hbo.com/comedy/7-days-in-hell,Jake Szymanski,The epic battle for epicness,tennis|tennis player|sport|mockumentary,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,43,TV Movie|Comedy,HBO Films,7/11/15,87,6.4,2015,0.0,0.0
363869,tt4835298,0.244648,0,0,Belli di papÃ ,Diego Abatantuono|Matilde Gioli|Andrea Pisani|Antonio Catania|Nicola Nocella,,Guido Chiesa,,,"Italian remake of the Mexican 2013 hit, ""We the nobles""",100,,,10/29/15,21,6.1,2015,0.0,0.0
325189,tt3764966,0.243691,0,0,Teen Beach 2,Ross Lynch|Maia Mitchell|Grace Phipps|Garrett Clayton|John DeLuca,,Jeffrey Hornaday,,high school|teen movie|teen|beach movie,"Dive in and rock out with the hottest surf sequel under the sun! Now that summer's over and school has begun, Brady (Ross Lynch) and Mack's (Maia Mitchell) relationship seems headed for a wipeout â€” until Lela, Tanner and the ""Wet Side Story"" kids show up! Dazzled by the novelty and variety of the modern world, Lela wants to stay, but the real world and the ""reel"" world just don't mix. Can Mack and Brady find the magic to get the kids home and get their own romance back on track before it's too late? Packed with electrifying song &amp; dance numbers and hilarious fish-out-of-water wackiness, ""Teen Beach 2"" is ""wow-abunga"" fun for everyone!",104,Comedy|Music,Disney Channel,6/26/15,62,6.4,2015,0.0,0.0
298582,tt3977462,0.243321,1500000,0,Full Out,Ana Golja|Jennifer Beals|Ashanti Bromfield|Trevor Tordjman|Jake Epstein,https://www.facebook.com/fulloutmovie/,Sean Cisterna,Sometimes You Have to Fall Before You Fly,dancing|gymnastics|biography|sport|car accident,"Based on the true life story of California gymnast Ariana Berlin. As she zoned in on her Olympic goals, 14 year old Ariana Berlin's life took a sharp turn when she was involved in a debilitating car accident. Gaining her confidence and movement back through learning hip hop dance, she unexpectedly found herself called back to the gymnastics world thanks to world renowned UCLA Coach Valorie Kondos Field. With Val's help, Ariana was eventually able to secure a spot on the UCLA gymnastics team and win an NCAA championship, a lifelong goal that she had always dreamed of. This is a wonderfully inspiring story of persistence, confidence, and the heart and courage to make a somewhat impossible comeback in life.",94,History|Drama|Family,Carmel Creek Productions,9/11/15,15,7.2,2015,1379999.39280026,0.0
301228,tt1957938,0.242078,1500000,0,Narcopolis,Elliot Cowan|Elodie Yung|Jonathan Pryce|Robert Bathurst|James Callis,http://junkfilm.com/,Justin Trefgarne,The future is a fix.,drug,"In the near future, Frank, a police officer, discovers that the legalization of all recreational drugs comes with a price.",96,Thriller|Mystery|Science Fiction,T Squared Film,9/25/15,20,4.4,2015,1379999.39280026,0.0
343934,tt3137764,0.242,0,0,Staten Island Summer,Graham Phillips|Zack Pearlman|Ashley Greene|Kate Walsh|Gina Gershon,,Rhys Thomas,No Regrets,summer|lifeguard|staten island new york city,Pals Danny and Frank spend the summer after high school working as lifeguards while figuring out their future.,108,Comedy,Paramount Pictures,6/30/15,51,5.6,2015,0.0,0.0
296025,tt2190467,0.241284,0,0,Safelight,Juno Temple|Evan Peters|Kevin Alejandro|Meaghan Jette Martin|Jason Beghe,,Tony Aloupis,,,A teenage boy and girl discover a renewed sense of possibility as they go on a road trip to photograph lighthouses along the California coast.,84,Drama,Aloupis Productions|Hacienda Film Co.,2/10/15,13,5.8,2015,0.0,0.0
371442,tt3482062,0.239558,0,0,Bad Roomies,Patrick Renna|Tommy Savas|Annie Monroe|Jackie Tohn|Page Kennedy,http://www.badroomiesfilm.com,Jason Schnell,,,Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.,93,Comedy,Eastside Films,12/1/15,16,5.1,2015,0.0,0.0
325173,tt3511596,0.239496,0,0,Close Range,Scott Adkins|Nick Chinlund|Caitlin Keats|Jake La Botz|Tony Perez,https://www.facebook.com/closerangemovie/,Isaac Florentine,Colton MacReady...is coming home.,,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter.",80,Crime|Action,Bleiberg Entertainment|Compound B|Underdogg Entertainment|Entropy,12/11/15,41,5.0,2015,0.0,0.0
282313,tt1867091,0.154846,0,0,The Reconstruction of William Zero,Conal Byrne|Amy Seimetz|Tim Habeger|Adam Fristoe|Scott Poythress,,Dan Bush,You can't run from yourself,genetics|memory|accident,"A geneticist wakes up from an accident with only fragments of his memory is forced to relearn who he is via his twin brother. But as he digs deeper, he discovers he might not be who he thought at all.",98,Science Fiction|Drama|Thriller,FilmBuff|Floren Shieh Productions,4/11/15,14,5.1,2015,0.0,0.0
300542,tt3993894,0.236709,0,0,Queen of Earth,Elisabeth Moss|Katherine Waterston|Patrick Fugit|Kate Lyn Sheil|Kentucker Audley,,Alex Ross Perry,,independent film|psychological thriller,"Two women retreat to a lake house to get a break from the pressures of the outside world, only to realize how disconnected from each other they have become, allowing their suspicions to bleed into reality.",90,Drama|Mystery|Thriller,Washington Square Films,8/26/15,33,5.6,2015,0.0,0.0
309924,tt3717016,0.232354,0,161820,After the Ball,Portia Doubleday|Marc-AndrÃ© Grondin|Chris Noth|Lauren Holly|Natalie Krill,http://www.aftertheballmovie.com/,Sean Garrity,Fairytales are always in fashion,,"After the Ball, a retail fairy tale set in the world of fashion. Kate's dream is to design for couturier houses. Although she is a bright new talent, Kate can't get a job. No one trusts the daughter of Lee Kassell, a retail guru who markets clothes ""inspired"" by the very designers Kate wants to work for. Who wants a spy among the sequins and stilettos? Reluctantly, Kate joins the family business where she must navigate around her duplicitous stepmother and two wicked stepsisters. But with the help of a prince of a guy in the shoe department her godmother's vintage clothes and a shocking switch of identities, Kate exposes the evil trio, saves her father's company -- and proves that everyone can wear a fabulous dress.",101,Comedy,,2/27/15,28,6.3,2015,0.0,148874.334495292
348634,tt4767950,0.231337,0,0,A Christmas Detour,Candace Cameron Bure|Paul Greene|Sarah Strange|David Lewis|Marcus Rosner,http://www.hallmarkchannel.com/a-christmas-detour,Ron Oliver,,,"With Christmas only a few days away, Paige Summerland, a Los Angeles magazine writer specializing in relationship advice, boards an eastbound flight to spend the holiday with her fiancÃ©, Jack, meet his parents for the first time and plan her upcoming â€œdream wedding.â€ Paigeâ€™s enthusiasm turns to panic when a massive snowstorm detours her flight and she meets - and locks horns with - Dylan, a cynical bar manager who has lost his faith in love. When it looks like all hope of arriving in New York for Christmas is lost, Dylan surprises Paige by renting an SUV and offering her a ride. Reluctantly, Paige braves the snowy road trip with Dylan, joined by Frank and Maxine Harper, an older couple whose 20-year marriage has lost its spark. Along the journey, feelings start to develop between Paige and Dylan. Now, as the young bride-to-be scrambles to make it to New York for Christmas, she begins to wonder if sheâ€™s marrying the right man and just might learn a surprising lesson about love.",84,Comedy|TV Movie|Romance,,12/1/15,19,7.0,2015,0.0,0.0
318044,tt4284010,0.22758,0,0,"What Happened, Miss Simone?",Nina Simone|Lisa Simone Kelly|Dick Gregory|Stanley Crouch|Elisabeth Henry-Macari,,Liz Garbus,Her story. Her voice.,voice|child prodigy|singer|racism|civil rights,"The film chronicles Nina Simone's journey from child piano prodigy to iconic musician and passionate activist, told in her own words.",101,Documentary|Music,NetFlix|Radical Media,1/22/15,77,7.7,2015,0.0,0.0
259958,tt2977090,0.22537,0,0,Alex of Venice,Mary Elizabeth Winstead|Chris Messina|Don Johnson|Derek Luke|Katie Nehra,,Chris Messina,Her life is just getting started. Again.,,"After her stay-at-home husband leaves her, a workaholic lawyer finds that she is not completely up to the tasks of caring for her young son, ailing father and household all by herself.",86,Drama,,4/17/15,19,6.1,2015,0.0,0.0
316715,tt4163668,0.224797,0,0,The Eichmann Show,Anthony LaPaglia|Martin Freeman|Rebecca Front|Andy Nyman|Nicholas Woodeson,http://www.bbc.co.uk/programmes/b050d2t9,Paul Andrew Williams,,press|nazis|trial,"The behind-the-scenes true life story of a groundbreaking producer, Milton Fruchtman, and blacklisted TV director Leo Hurwitz who, overcoming enormous obstacles, set out to capture the testimony of one of the war's most notorious Nazis, Adolf Eichmann, who is accused of executing the 'final solution' and organising the murder of 6 million Jews. This is the extraordinary story of how the trial came to be televised and the team that made it happen.",90,Drama,Feelgood Fiction|Baltic Film Services|Vistaar Religare Film Fund,1/20/15,29,6.2,2015,0.0,0.0
308027,tt4104022,0.222636,0,0,"People, Places, Things",Jemaine Clement|Regina Hall|Stephanie Allynne|Jessica Williams|Michael Chernus,,Jim Strouse,,,"Will Henry is a newly single graphic novelist balancing being a parent to his young twin daughters and teaching a classroom full of college students, all the while trying to navigate the rich complexities of new love and letting go of the woman who left him.",85,Comedy,Beachside Films,8/14/15,47,6.6,2015,0.0,0.0
279144,tt2753778,0.221502,0,0,"The Death of ""Superman Lives"": What Happened?",Jon Schnepp|Tim Burton|Jon Peters|Lorenzo di Bonaventura|Wesley Strick,http://www.schneppzone.com/supermanlives/,Jon Schnepp,,interview|archive footage|hollywood|filmmaking|death,"The Death of 'Superman Lives': What Happened? feature film documents the process of development of the ill fated ""Superman Lives"" movie, that was to be directed by Tim Burton and star Nicolas Cage as the man of steel himself, Superman. The project went through years of development before the plug was pulled, and this documentary interviews the major players: Kevin Smith, Tim Burton, Jon Peters, Dan Gilroy, Colleen Atwood, Lorenzo di Bonaventura and many many more.",105,Documentary,,5/1/15,33,6.8,2015,0.0,0.0
355020,tt4908644,0.220751,0,0,Winter on Fire: Ukraine's Fight for Freedom,,http://www.netflix.com/title/80031666,Evgeny Afineevsky,The Next Generation Of Revolution,,"A documentary on the unrest in Ukraine during 2013 and 2014, as student demonstrations supporting European integration grew into a violent revolution calling for the resignation of President Viktor F. Yanukovich.",98,Documentary,Passion Pictures|Campbell Grobman Films|Afineevsky - Tolmor Production|Pray for Ukraine Production|Rock Paper Scissors,10/9/15,37,8.2,2015,0.0,0.0
323665,tt3727982,0.133808999999999,0,0,Ava's Possessions,Louisa Krause|Whitney Able|Deborah Rush|Lou Taylor Pucci|William Sadler,http://avaspossessions.com/,Jordan Galland,Demons are a girl's best friend,,"Ava is recovering from demonic possession. With no memory of the past month, she must attend a Spirit Possessions Anonymous support group to figure out what happened. Ava's life was hijacked by a demon, now it's time to get it back.",89,Mystery|Thriller|Horror|Science Fiction,Traction Media|Off Hollywood Pictures|Ravenous Films,3/16/15,14,6.1,2015,0.0,0.0
358895,tt4630444,0.219603,0,30400,Being Charlie,Nick Robinson|Common|Cary Elwes|Devon Bostick|Morgan Saylor,,Rob Reiner,,drug use,"Charlie is a troublesome 18-year-old who breaks out of a youth drug treatment clinic, but when he returns home to Los Angeles, he's given an intervention by his parents and forced to go to an adult rehab. There, he meets a beautiful but troubled girl, Eva, and is forced to battle with drugs, elusive love and divided parents.",97,Drama|Romance,,9/14/15,12,6.2,2015,0.0,27967.9876940854
347548,tt3561236,0.218787,0,0,Containment,Louise Brealey|Lee Ross|Sheila Reid|Pippa Nixon|Claire Greasley,http://www.containment-film.com/,Neil Mcenery-West,No water. No power. No explanation. No escape.,,Neighbors in a block wake one morning to find they have been sealed inside their apartments. Can they work together to find out why? Or will they destroy each other in their fight to escape?,77,Thriller|Horror|Science Fiction,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,7/9/15,14,5.6,2015,0.0,0.0
353345,tt3800796,0.218528,0,0,The Exorcism of Molly Hartley,Sarah Lind|Devon Sawa|Gina Holden|Peter MacNeill|Tom McLaren,,Steven R. Monroe,,,"Taking place years after The Haunting of Molly Hartley, who now, as an adult, has fallen under the possession of an evil spirit and must be exorcised by a fallen priest before the devil completely takes her.",0,Horror,WT Canada Productions,10/9/15,52,5.0,2015,0.0,0.0
323370,tt3603808,0.21789,0,0,The Diabolical,Ali Larter|Merrin Dungey|Patrick Fischler|Arjun Gupta|Joe Egender,,Alistair Legrand,Evil is timeless.,parapsychology,"When a single mother and her two young children are tormented by an increasingly strange and intense presence in their quiet suburban home, she turns to her scientist boyfriend to take on the violent forces that paranormal experts are too frightened to face.",86,Horror|Science Fiction|Thriller,Campfire LLC,3/16/15,36,4.3,2015,0.0,0.0
337958,tt3680410,0.355707,0,0,Last Cab to Darwin,Michael Caton|Jacki Weaver|Emma Hamilton|Ningali Lawford|Brian Taylor,,Jeremy Sims,It's never too late to start living.,suicide|taxi|australia|cancer|doctor,"Rex is a loner, and when he's told he doesn't have long to live, he embarks on an epic drive through the Australian outback from Broken Hill to Darwin to die on his own terms; but his journey reveals to him that before you can end your life, you have to live it, and to live it, you've got to share it.",124,Comedy|Drama|Romance,Last Cab Productions,8/6/15,11,7.0,2015,0.0,0.0
333674,tt4009278,0.217288,0,0,Intruders,Beth Riesgraf|Martin Starr|Jack Kesy|Rory Culkin|Leticia Jimenez,,Adam Schindler,They Should Have Left Her Alone,agoraphobia,"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only psychosis.",90,Drama|Thriller|Horror,Room 101|Vicarious Entertainment|Campbell Grobman Films|Jeff Rice Films|Black Fish Films,6/12/15,77,5.8,2015,0.0,0.0
